ID,Project_Name,Bench_File_Name,Bench_Method_Name,itr_to_stds_avrg,itr_to_stds_std,Num_of_change_points_avrg,STD,AVRG,Bench_File_Nloc,Bench_Method_Nloc,Bench_Method_NestingLevel,Bench_Method_CCN,Bench_File_CCN_Avrg,Number_of_tryCatch,Number_of_switchCase,Number_of_systemCalls,Synchronization,Number_of_forLoops,Number_of_whileLoops,Number_of_packages,Number_of_functionCalls,Number_of_parameters,Benchmark_name_length,Number_of_no_steady_forks,class
242a89081e8ea048b28d75a086f15c66fdded340,apache__tinkerpop,GraphBinaryReaderWriterBenchmark.java,readBytecode2,472.0,492.0,11.0,4.141932340252734e-07,4.792074433680616e-06,93.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,23,1,0.0,37.0,0.0,1.0
e00ace50fa5240a2a088f3ab3d423aa5e8a7386a,prometheus__client_java,SummaryBenchmark.java,prometheusSummaryChildBenchmark,1374.0,569.0,6.2,5.092026474184091e-06,1.035781093396058e-05,119.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,1,0.0,21.0,1.0,0.0
c0359a8326158864e095a6b83a10e7ff339d3d93,ReactiveX__RxJava,ObservableFlatMapCompletablePerf.java,observableConvert,518.0,537.0,11.7,0.0007234470476431,0.0175497531483022,56.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,6,2,1.0,37.0,0.0,1.0
6159afaf3bd92e1557f33dc585ef869f01487023,,,,626.0,847.0,2.0,0.1675635973835812,2.4877840990207987,,,,,,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,1.0,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,0.0,40.0,1.0,0.0
bb01114cd41f67fafd54e2658deb836c5ffb3a3e,apache__tinkerpop,GraphTraversalBenchmark.java,g_V_outE_inV_outE_inV_outE_inV,668.0,567.0,6.9,0.0332743776537238,0.1651580906154669,62.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,11,8,0.0,28.0,0.0,1.0
55f194fe9d92f0bc666ea48afad5b4241f70390e,RoaringBitmap__RoaringBitmap,UnsignedVSFlip.java,flipTimeAvg,278.0,700.0,5.4,1.539846801288265e-09,5.371294088285475e-08,45.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,8,0,1.0,19.0,3.0,0.0
0ae7cbe51e012ca7ced7f255a15d8a959d77f590,protostuff__protostuff,StringSerializerBenchmark.java,bufferedSerializer,450.0,650.0,7.4,7.546322566919531e-08,1.8198252572333945e-07,88.0,13.0,1.0,1.0,1.2,1,0,0,0.0,0,0,21,4,1.0,30.0,3.0,0.0
06846c8ce18320ea23a9e213fa512ee38f49f7ff,r2dbc__r2dbc-h2,StagedResultSizeBenchmarks.java,parametrizedR2dbc,226.0,92.0,2.4,0.0006819697711159,2.270023175815919e-05,89.0,5.0,1.0,1.0,2.0,0,0,0,0.0,0,0,19,9,1.0,31.0,0.0,1.0
ae7ffc7063ffad6e6bb2c5587351ef96b35e4c98,imglib__imglib2,LoopBuilderVsCursorsBenchmark.java,flatCopy,424.0,737.0,21.3,0.000333195347121,0.0128186002708317,170.0,8.0,1.0,2.0,1.5,0,0,0,0.0,0,1,35,9,2.0,34.0,7.0,0.0
11aa7fe810b66e0407e59934b3c3e6cf541f2926,raphw__byte-buddy,TrivialClassCreationBenchmark.java,benchmarkCglib,880.0,932.0,17.3,0.0006537827423743,0.0009795201611983,71.0,8.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,7,0.0,34.0,4.0,0.0
9abc703abf3977ffa41068dd25d9c5d2d3bea2f1,protostuff__protostuff,StringSerializerBenchmark.java,bufferedSerializer,877.0,877.0,13.2,1.4800970262180725e-06,1.6424045079659966e-05,88.0,13.0,1.0,1.0,1.2,1,0,0,0.0,0,0,21,4,1.0,30.0,3.0,0.0
97aa99eba786fba3680a8f1cdd35232662acd3f5,apache__tinkerpop,SerializationBenchmark.java,testReadMessage1GraphSON,503.0,611.0,2.7,1.1208089433058624e-05,7.514189731538132e-06,118.0,4.0,1.0,1.0,1.0,0,0,0,0.0,0,0,18,2,0.0,27.0,0.0,1.0
e90fcebe3c4dcab7603896ec05ad0da8127610f5,cantaloupe-project__cantaloupe,JaiProcessorPerformance.java,readInfoWithTIF,35.0,3.0,1.4,0.0077333425246383,0.0003097231151703,106.0,5.0,1.0,1.0,1.0,0,0,0,0.0,0,0,23,4,0.0,28.0,0.0,1.0
2d6fd0adbdb9ccb91760705880413b404ca323c1,netty__netty,IsValidIpV6Benchmark.java,isValidIpV6AddressOld,314.0,343.0,8.2,1.0126307932079185e-07,3.594140087281828e-07,166.0,3.0,1.0,1.0,11.0,0,1,0,0.0,2,0,9,36,1.0,25.0,0.0,1.0
b9c4a2968c93a35d71a1ce90e6552f8adc65f817,cantaloupe-project__cantaloupe,TIFFImageWriterPerformance.java,testWriteWithBufferedImageAndXMPMetadata,17.0,19.0,1.6,0.0030593582558163,0.0037620259703952,75.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,1,0.0,31.0,0.0,1.0
0c1fa4d7d9f17d6707a7c865c491fcbc86294784,openzipkin__zipkin,ProtoCodecBenchmarks.java,bytes_wireDecoder,426.0,459.0,12.3,0.0002345607360367,0.0025682410396031,78.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,23,1,0.0,25.0,0.0,1.0
a6df7e7ec10b19eb5764620c8e734b14cdbafa6e,yellowstonegames__SquidLib,DataStructureBenchmark.java,insertIntegerLinkedHashMap,963.0,904.0,10.7,0.0002651289935939,0.001920740484583,534.0,8.0,1.0,2.0,1.8135593220338984,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,1.0,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,2.0,27.0,2.0,0.0
544a6d481f501e5fec8cd0f29bf80f0b75f0ae65,zalando__logbook,HttpLogFormatterBenchmark.java,jsonResponse,208.0,228.0,3.7,6.167421360194885e-06,1.404406290456236e-05,47.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,11,4,0.0,30.0,0.0,1.0
b201ff0ce89d76779fd5846f82842b90ed01ba2e,openzipkin__zipkin,CodecBenchmarks.java,readChineseSpan_PROTO3,217.0,171.0,10.2,3.225779829889129e-07,2.1753115685581915e-06,121.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,20,1,0.0,20.0,1.0,0.0
4fc2f0bd80a565343a0f11446d4404db15033f79,cantaloupe-project__cantaloupe,GIFImageReaderPerformance.java,testRead,237.0,486.0,8.4,7.87839726095638e-06,0.0001662527894143,76.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,15,1,0.0,30.0,1.0,0.0
8ce868576b079e7a1f06a448c8677b95e648dc51,jdbi__jdbi,CaseInsensitiveStringEqualsBenchmark.java,stringEquals,540.0,948.0,9.9,1.776566828946329e-09,6.171109511135253e-08,113.0,3.0,1.0,1.0,1.1875,0,0,0,0.0,0,0,18,1,0.0,41.0,3.0,0.0
f6ec3fd23221921561c1b434872623d3ed4a585f,netty__netty,Http2FrameWriterDataBenchmark.java,newWriter,239.0,199.0,3.1,1.816011847452659e-07,4.956436302851647e-07,183.0,4.0,1.0,1.0,2.727272727272727,0,0,0,0.0,0,0,34,4,3.0,34.0,0.0,1.0
4792e997f8fc72c2ed4492da424cb9b3c8ee2077,h2oai__h2o-3,IcedHashMapBench.java,writeMap,979.0,762.0,12.5,0.0055494755035498,0.0287274431829333,138.0,6.0,1.0,2.0,3.636363636363636,0,0,0,0.0,0,0,14,3,5.0,21.0,1.0,0.0
ffc1df2d3539b3a5249f4f1c949dc348e81417ef,ReactiveX__RxJava,CallableAsyncPerf.java,pipelineCompletable,545.0,858.0,13.3,1.3198207072760638e-05,1.5792403191472522e-05,115.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,5,3,0.0,22.0,6.0,0.0
5391b482e33590f5d138161dd2a66418a6eee043,apache__hive,VectorGroupByOperatorBench.java,testAggCount,0.0,0.0,1.2,1.2510012812738414e-08,8.933376911238394e-08,177.0,3.0,1.0,1.0,1.3333333333333333,0,0,0,0.0,0,0,43,1,6.0,31.0,0.0,1.0
f83503f9c7ba2869bb0b72dc5d04f4db8f91683e,,,,571.0,834.0,7.3,0.1325036774458678,0.4843378136405323,,,,,,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,1.0,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,0.0,27.0,1.0,0.0
a78be913fad06fca8f1c04e0fe0fd351f5ab0071,r2dbc__r2dbc-h2,StagedResultSizeBenchmarks.java,parametrizedR2dbc,184.0,195.0,3.2,0.0021733318023646,0.0001731799905296,89.0,5.0,1.0,1.0,2.0,0,0,0,0.0,0,0,19,9,1.0,31.0,0.0,1.0
7865b8e7fb7dcf6e5ff57d1fc1177c362c44f233,apache__kafka,RecordBatchIterationBenchmark.java,measureIteratorForBatchWithSingleMessage,653.0,812.0,8.9,2.770476538672144e-07,1.054075874302787e-06,64.0,8.0,1.0,3.0,3.0,1,0,0,0.0,1,1,16,7,6.0,34.0,0.0,1.0
e855aa923ca96b2a6f755a16cabfd813ee94f229,jdbi__jdbi,QualifiersBenchmark.java,eq3To3,379.0,626.0,4.4,1.367267354374427e-07,4.352107663985611e-07,193.0,4.0,1.0,1.0,1.0,0,0,0,0.0,0,0,22,4,0.0,24.0,0.0,1.0
ae8547fd3a36aa2eae2b962b9a22b97c99127587,apache__arrow,ParallelSearcherBenchmarks.java,searchBenchmark,431.0,31.0,2.0,0.000377980349224,0.0091152410710884,73.0,3.0,1.0,1.0,1.2,0,0,0,0.0,0,0,20,1,1.0,31.0,0.0,1.0
b03657f5c6191be03a09b03ddeae1af6aa71c4ef,cantaloupe-project__cantaloupe,BMPImageReaderPerformance.java,testReadRenderedWithArguments,13.0,19.0,2.4,8.814498711046311e-10,3.094690171860668e-08,75.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,1,0.0,30.0,0.0,1.0
1402194cbaf79f398fe36428401a92c77c8b86c6,apache__kafka,RecordBatchIterationBenchmark.java,measureSkipIteratorForVariableBatchSize,831.0,627.0,37.9,7.506736850897138e-05,0.0014388970837333,64.0,10.0,1.0,4.0,3.0,1,0,0,0.0,2,1,16,7,6.0,34.0,1.0,0.0
fdd9b91cb64609687f25d662145d20672ad20cf0,jdbi__jdbi,QualifiersBenchmark.java,mapUnqualifiedBean,462.0,569.0,6.2,0.0030904279660256,0.0004903461914107,193.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,22,4,0.0,24.0,1.0,0.0
871f54ec955ce9a2553435b35110206f25701eb1,eclipse__eclipse-collections,AggregateByTest.java,aggregateByProduct_parallel_eager_ec,190.0,303.0,2.3,0.0053769414689099,0.0962768622933334,716.0,11.0,1.0,1.0,1.2835820895522387,0,0,0,0.0,0,0,32,2,0.0,20.0,0.0,1.0
6d5e7f1f050e0d549bd3726d997cd555bb581f51,h2oai__h2o-3,IcedHashMapBench.java,writeMap,608.0,802.0,7.5,0.0049632438997791,0.0221818862523733,138.0,6.0,1.0,2.0,3.636363636363636,0,0,0,0.0,0,0,14,3,5.0,21.0,2.0,0.0
3ae3f6902f8554ae8fe1a42a146d489cb8836802,apache__arrow,DecimalVectorBenchmarks.java,setBigEndianArrowBufBenchmark,0.0,0.0,2.0,1.252421052500068e-07,1.827371665613851e-05,71.0,7.0,1.0,2.0,1.6,0,0,0,0.0,1,0,17,1,0.0,28.0,0.0,1.0
c2681e109fd7da176198c2e9c8b4101d237293ff,RoaringBitmap__RoaringBitmap,BatchIteratorBenchmark.java,batchIterate,0.0,0.0,45.3,0.0018301360191329,0.5315324542975978,54.0,11.0,1.0,3.0,2.0,0,0,0,0.0,1,1,3,3,4.0,27.0,0.0,1.0
1df13818a3ed3219a5eb2988bb14c88320abbd34,zalando__logbook,HeaderBenchmark.java,autoconfigurationRequest,288.0,631.0,8.3,1.580944792973925e-07,6.568512793420846e-07,52.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,12,3,0.0,20.0,4.0,0.0
fa9d4b95512955fefaf69232d78d6d649e3ec62e,netty__netty,ByteBufCopyBenchmark.java,setBytes,0.0,0.0,1.3,1.3423834996487408e-08,6.589803202470383e-08,78.0,4.0,1.0,1.0,4.666666666666667,0,0,0,0.0,0,0,10,2,8.0,25.0,0.0,1.0
1125401672acaa01c2ce00e6d1f603e6d3df2f3c,eclipse__jetty.project,HttpMethodBenchmark.java,testMapGet,1145.0,934.0,6.8,1.0968268134298593e-07,2.113550885874771e-07,96.0,9.0,1.0,3.0,1.8571428571428568,0,0,0,0.0,1,0,20,4,0.0,24.0,0.0,1.0
31e7fba928327bb398b36113182dbd7125cd92f6,apache__arrow,BaseValueVectorBenchmarks.java,testComputeCombinedBufferSize,0.0,0.0,2.0,3.5852228762486495e-08,4.3892507212102725e-06,51.0,7.0,1.0,2.0,1.25,0,0,0,0.0,1,0,15,1,0.0,30.0,0.0,1.0
e158d88e97b5a74170e2887cc6745693c63d342e,protostuff__protostuff,RuntimeSchemaBenchmark.java,generated_serialize_10_int_field,0.0,0.0,2.3,9.401809887838393e-09,7.529384513644387e-08,277.0,11.0,1.0,1.0,1.0,1,0,0,0.0,0,0,22,2,0.0,27.0,0.0,1.0
865fc677ebca056ee79cc62b6c6007676e8ad2a3,eclipse__rdf4j,ReasoningBenchmark.java,noReasoningMultipleTransactions,688.0,1052.0,4.0,0.0023680074601522,0.0002750248658802,186.0,9.0,1.0,1.0,1.4285714285714286,1,0,0,0.0,0,0,21,8,1.0,23.0,7.0,0.0
95b7e0d5e97b20322b8fae60a9f14c302130555e,protostuff__protostuff,RuntimeSchemaBenchmark.java,baseline,3.0,10.0,1.5,1.0464560087385644e-09,3.4824305447207386e-08,277.0,4.0,1.0,1.0,1.0,0,0,0,0.0,0,0,22,1,0.0,27.0,0.0,1.0
091d1104584635e2a8230cfa9ad7bd8bcd2a25f6,yellowstonegames__SquidLib,DataStructureBenchmark.java,insertIntegerSquidMildOM2,880.0,956.0,11.2,0.0001457711268695,0.0011701852900281,534.0,8.0,1.0,2.0,1.8135593220338984,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,1.0,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,2.0,27.0,3.0,0.0
81512f3d747a141a18c77ec587e231245d29f011,,,,300.0,739.0,9.8,0.0017793085768415,0.0748643177813332,,,,,,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,1.0,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,0.0,49.0,0.0,1.0
e7a19ab52cb9e2db86e64065d24b70ab48c89bdb,h2oai__h2o-3,ChunkBench.java,rawArrayRead,0.0,0.0,3.5,2.344435302711594e-06,0.0013063496521419,140.0,9.0,1.0,3.0,2.8181818181818183,0,0,0,0.0,2,0,19,0,2.0,15.0,0.0,1.0
6a18d223499f10dbdd3ebe96440f6c54bae31c9a,eclipse__eclipse-collections,ScalaAnyRefMapPutTest.java,scalaAnyRef,17.0,12.0,1.2,0.0396863053071077,1.017124207547732,54.0,11.0,1.0,3.0,2.5,0,0,0,0.0,1,0,14,3,3.0,26.0,0.0,1.0
3033f42c8330aa065cb146c6e7ac30257bb6fba0,hazelcast__hazelcast,QueryBenchmark.java,testSuppression,786.0,817.0,5.6,5.8139557111036604e-06,2.3442255306969908e-05,78.0,3.0,1.0,1.0,1.125,0,0,0,0.0,0,0,21,2,0.0,19.0,0.0,1.0
c4eeb66af7252a3ca8700c55d51a6b4063536e4f,zalando__logbook,HeaderBenchmark.java,replace2xRequest,206.0,226.0,7.3,2.156849691005088e-07,9.365729511828464e-07,52.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,12,3,0.0,20.0,1.0,0.0
5c4b465f26b92a832794c9c314b07bfb31ba6a51,ReactiveX__RxJava,FlowableFlatMapMaybeEmptyPerf.java,flowableConvert,229.0,276.0,14.4,0.0001098613082016,0.0019507280365128,57.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,7,2,1.0,34.0,1.0,0.0
a834cbcd08d442e969350e03b9503831d08be9de,apache__kafka,RecordBatchIterationBenchmark.java,measureSkipIteratorForVariableBatchSize,801.0,837.0,13.0,1.1728108856704442e-06,9.774811097609783e-06,64.0,10.0,1.0,4.0,3.0,1,0,0,0.0,2,1,16,7,6.0,34.0,3.0,0.0
2c429c7180c14e6c72f70071114a5b7a0d89a105,cantaloupe-project__cantaloupe,FfmpegProcessorPerformance.java,readInfoWithFLV,0.0,0.0,2.5,0.000207492171083,0.0689045329237331,135.0,5.0,1.0,1.0,1.0,0,0,0,0.0,0,0,23,4,0.0,31.0,0.0,1.0
5b9882799679c174187952ff86dcfb3ffcdbfdaf,eclipse__rdf4j,QueryOrderBenchmark.java,selectAll,232.0,609.0,5.5,0.0093348222546434,0.2717259573930667,136.0,23.0,1.0,7.0,3.333333333333333,1,0,0,0.0,0,1,30,8,3.0,24.0,0.0,1.0
e5ea4ef9d1492a1674947143fd29bedae206c24e,eclipse__eclipse-collections,TroveMapPutTest.java,trove,1.0,3.0,2.4,0.1364839306664323,4.348354774084267,59.0,15.0,1.0,3.0,2.5,0,0,0,0.0,1,0,15,3,3.0,20.0,0.0,1.0
30ea825257cf73928a23ce8431778c88d54ddcfd,r2dbc__r2dbc-h2,StagedResultSizeBenchmarks.java,simpleR2dbc,333.0,181.0,2.8,0.0002158703825068,1.3224912406584662e-05,89.0,5.0,1.0,1.0,2.0,0,0,0,0.0,0,0,19,8,1.0,31.0,0.0,1.0
89483e1ed86e308a31dc26974581802c21e43001,eclipse__rdf4j,QueryOrderBenchmark.java,selectDistinct,146.0,266.0,6.1,0.0089570919492498,0.2271351668735999,136.0,23.0,1.0,7.0,3.333333333333333,1,0,0,0.0,0,1,30,8,3.0,24.0,0.0,1.0
3566ba602417b2f34c1a818937b5817622bc267a,jgrapht__jgrapht,DeltaSteppingShortestPathPerformance.java,testBellmanFordWattsStogatz,467.0,826.0,16.0,0.0067883172502635,0.4457706465962674,233.0,4.0,1.0,1.0,1.0909090909090908,0,0,0,0.0,0,0,8,2,3.0,41.0,1.0,0.0
661bb73290fb1113820ce86e0d4c8e086a0a8160,apache__arrow,BitVectorHelperBenchmarks.java,loadValidityBufferAllOne,372.0,522.0,4.7,1.62347132175608e-07,5.492986956962179e-07,137.0,3.0,1.0,1.0,1.3846153846153846,0,0,0,0.0,0,0,18,1,0.0,30.0,0.0,1.0
e88ac34b556647980b5eb5d57dab9724ea0dd6f5,ReactiveX__RxJava,FlowableConcatMapMaybeEmptyPerf.java,flowableDedicated,0.0,0.0,31.7,0.0008863581810448,0.1024841220096003,57.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,7,2,1.0,36.0,0.0,1.0
265f56fc6c28e732b8b26ea79fe1c5b2c3b539f7,apache__tinkerpop,GraphTraversalBenchmark.java,g_V_repeatXoutX_timesX2X,311.0,131.0,10.3,0.0008045067013146,0.0057066538157474,62.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,11,5,0.0,28.0,0.0,1.0
0c5d2fa4ee41fed8656398dae5160712f3eb9b3a,eclipse__jetty.project,PoolStrategyBenchmark.java,testAcquireReleasePoolWithStrategy,9.0,13.0,1.5,2.3519708997288328e-08,1.2377952332395818e-07,101.0,14.0,1.0,3.0,2.75,0,0,0,0.0,0,0,13,12,3.0,26.0,0.0,1.0
713be33885524de5dd031f1c6abf217ba28aaf0c,imglib__imglib2,ParallelizationBenchmark.java,defaultBehavior,19.0,10.0,1.1,0.0119267953275071,0.0416480377059555,104.0,4.0,1.0,1.0,1.2,0,0,0,0.0,0,0,24,1,0.0,29.0,0.0,1.0
68e5aa98dae8449367ec551966d6da2717d4b009,eclipse__eclipse-collections,MinTest.java,serial_lazy_streams_ec,344.0,737.0,11.6,0.0020538679187499,0.0149286524659267,130.0,4.0,1.0,1.0,1.0,0,0,0,0.0,0,0,17,4,0.0,12.0,8.0,0.0
346d2e75322c917894777b4025a87ac46421fb3d,cantaloupe-project__cantaloupe,GIFImageWriterPerformance.java,testWriteWithSequence,323.0,616.0,7.5,0.0003860406619584,0.0042199456131466,60.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,1,0.0,30.0,0.0,1.0
4eee99d7a21afc9bcc2162283760f001976203e5,cantaloupe-project__cantaloupe,GIFImageWriterPerformance.java,testWriteWithPlanarImage,147.0,336.0,1.8,0.0045717662930109,0.0016729478888238,60.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,1,0.0,30.0,0.0,1.0
354600e024ae44b91052da2488641f4da2267184,apache__kafka,RecordBatchIterationBenchmark.java,measureStreamingIteratorForVariableBatchSize,1073.0,938.0,12.7,2.501383308415817e-05,0.0001709889721396,64.0,10.0,1.0,4.0,3.0,1,0,0,0.0,2,1,16,7,6.0,34.0,2.0,0.0
d8d5556e53958717832d50ed138e046a396b008b,apache__tinkerpop,TraversalConstructionBenchmark.java,testAddVAddEWithPropsChained,1137.0,903.0,16.6,4.215398932064808e-05,0.0004309780056704,110.0,30.0,1.0,10.0,2.625,0,0,0,0.0,4,0,13,18,0.0,35.0,1.0,0.0
f6f42410749f81911136c611a5a873dae1cdbd4d,eclipse__eclipse-collections,ScalaAnyRefMapPutTest.java,scalaAnyRef,90.0,179.0,1.7,0.0265215045227837,1.2278536951125307,54.0,11.0,1.0,3.0,2.5,0,0,0,0.0,1,0,14,3,3.0,26.0,0.0,1.0
41b737eefd5ef851b4f5c6f4634db2b3db11f7e7,r2dbc__r2dbc-h2,StagedResultSizeBenchmarks.java,preparedJdbc,34.0,39.0,6.5,9.11874615970722e-07,1.0033405622551782e-05,89.0,10.0,1.0,2.0,2.0,0,0,0,0.0,0,1,19,8,1.0,31.0,0.0,1.0
8f4e2013e07475f6eda5d5275a04577b89c4d042,raphw__byte-buddy,ClassByExtensionBenchmark.java,benchmarkByteBuddyWithPrefix,626.0,534.0,2.4,0.0025396489203601,0.0008798445700716,310.0,12.0,1.0,1.0,1.0416666666666667,0,0,0,0.0,0,0,22,16,0.0,30.0,0.0,1.0
29108ea4480cccf82b142df2ed31421cbdc7731b,jdbi__jdbi,CaseInsensitiveStringEqualsBenchmark.java,equalsIgnoreCaseCopy,16.0,26.0,7.6,1.8310822578809982e-09,8.205320131080467e-08,113.0,3.0,1.0,1.0,1.1875,0,0,0,0.0,0,0,18,1,0.0,41.0,4.0,0.0
48a7d9da442f9acdf0295080bae76dceaddf2713,netty__netty,DefaultAttributeMapBenchmark.java,hasAttributeIdentityHashMap,4.0,10.0,1.3,7.182208560743926e-09,6.338676622898447e-08,105.0,6.0,1.0,1.0,1.4444444444444444,0,0,0,0.0,0,0,12,2,1.0,33.0,0.0,1.0
7d699a600450728cfdcaf13cd701eedb14e03f0e,apache__camel,SimpleOperatorTest.java,simplePredicate,896.0,783.0,14.8,0.0024425571808508,0.0197115897784482,92.0,17.0,1.0,4.0,2.25,0,0,0,0.0,0,0,22,12,0.0,23.0,1.0,0.0
e4220708713f0fa2f6202371efa8a88c4a9bbc9b,apache__hive,ColumnarStorageBench.java,write,680.0,901.0,8.3,0.0023400012150889,0.0060283929374045,341.0,3.0,1.0,1.0,1.78125,0,0,0,0.0,0,0,68,1,1.0,25.0,2.0,0.0
e5e9d18e57a24e98b19d7b021667766459c096cb,protostuff__protostuff,StringSerializerBenchmark.java,bufferedRecycledSerializer,504.0,778.0,8.4,2.726951835583704e-07,1.7588213202701127e-06,88.0,13.0,1.0,1.0,1.2,1,0,0,0.0,0,0,21,3,1.0,30.0,1.0,0.0
087accbc536667c2e144cc3f9aa637f57f4f3d18,RoaringBitmap__RoaringBitmap,BatchIteratorBenchmark.java,batchIterate,0.0,0.0,2.7,7.47236824913223e-05,0.0125152992619005,54.0,11.0,1.0,3.0,2.0,0,0,0,0.0,1,1,3,3,4.0,27.0,0.0,1.0
f8000599fda0f007ae211c1e2a2ecff61485a654,h2oai__h2o-3,IcedHashMapBench.java,writeMap,284.0,146.0,2.3,0.3685737924436439,2.518088015325864,138.0,6.0,1.0,2.0,3.636363636363636,0,0,0,0.0,0,0,14,3,5.0,21.0,0.0,1.0
34fc8b725fb98a4199b06c4ac1a8ea5266101290,apache__camel,TypeConverterTest.java,typeConvertStringToDocument,319.0,384.0,7.4,1.881982384201567e-05,7.208345857041152e-05,108.0,4.0,1.0,1.0,1.181818181818182,0,0,0,0.0,0,0,22,3,0.0,22.0,1.0,0.0
7b00b22de66cdbaa6bfffcceaeb5123153fae9b7,JCTools__JCTools,MpqRelaxedBurstCost.java,burstCost,1070.0,1076.0,7.5,4.857859483435603e-08,7.099392146499736e-07,101.0,12.0,1.0,5.0,2.4285714285714284,0,0,0,0.0,1,3,16,4,2.0,24.0,5.0,0.0
900f41821c7becc2a7c209015dcb4c3a183310a3,apache__hive,VectorGroupByOperatorBench.java,testAggCount,6.0,14.0,1.3,1.3520781746029722e-08,8.998361869337493e-08,177.0,3.0,1.0,1.0,1.3333333333333333,0,0,0,0.0,0,0,43,1,6.0,31.0,0.0,1.0
b94f25c99a3d9cabb480691f598d7e3b652cf171,jdbi__jdbi,BeanBindingBenchmark.java,batchJdbiMap,431.0,795.0,4.3,0.0141832425635925,0.2528560283648,226.0,5.0,1.0,1.0,1.0952380952380951,0,0,0,0.0,0,0,37,4,0.0,25.0,0.0,1.0
ea955423fba7b1f91ac06dae5056b90f16db14b0,netty__netty,HeadersBenchmark.java,httpIterate,2.0,7.0,1.4,9.931391187732156e-09,2.398410279937157e-07,583.0,6.0,1.0,2.0,1.1,0,0,0,0.0,0,1,25,4,1.0,21.0,0.0,1.0
05eb19c1c24ce236a1c567f264ccaa3300c2d3bc,,,,0.0,0.0,7.1,0.0023296961650278,0.1122280581802666,,,,,,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,1.0,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,0.0,49.0,0.0,1.0
53c13d1f41533cf2545378689225557940b6122a,apache__arrow,ArrowRecordBatchBenchmarks.java,createAndGetLength,492.0,743.0,11.7,9.755470175190529e-08,2.952834647324939e-07,57.0,5.0,1.0,1.0,1.0,1,0,0,0.0,0,0,18,3,0.0,31.0,3.0,0.0
8d587aff1ebf459d5ba5e017de6bb1937a29365c,hazelcast__hazelcast,OAHashSetBenchmark.java,contains_hz_OAHashSet,896.0,728.0,7.5,1.0171966505536889e-07,4.769820438116289e-07,254.0,4.0,1.0,1.0,1.4545454545454546,0,0,0,0.0,0,0,24,2,1.0,23.0,0.0,1.0
22e1cb665ee789ba2766aee3b2cb7ebd77043259,RoaringBitmap__RoaringBitmap,BatchIteratorBenchmark.java,iterate,118.0,22.0,3.6,0.007949441529652,0.1636370481151993,54.0,8.0,1.0,2.0,2.0,0,0,0,0.0,0,1,3,3,4.0,27.0,0.0,1.0
